Data;Temperatura (øC);Volume (L);Ve¡culo
01/04/2011;25;18011;DBL6298
01/04/2011;26;18011;EJV5348
04/04/2011;20;13217;EJV5922
04/04/2011;20;13217;DBL6280
04/04/2011;21;13217;EJV4567
04/04/2011;21;13217;DBL5418
04/04/2011;21;13217;EJV4555
04/04/2011;21;13217;DPE6600
04/04/2011;21;13217;DBL6298
04/04/2011;21;13217;DBL5966
04/04/2011;21;13172;DBL5928
04/04/2011;21;13172;DBL6349
04/04/2011;21;13172;EJV5348
04/04/2011;21;13036;CVP6990
04/04/2011;21;13036;DBL5955
04/04/2011;21;13036;DBL6081
04/04/2011;21;13036;EQU0844
04/04/2011;21;13036;DPE6600
04/04/2011;21;13036;DBL5966
04/04/2011;21;13036;DBL6048
04/04/2011;22;13036;EJV5600
04/04/2011;22;12842;EQU0500
04/04/2011;22;12749;DPE6700
04/04/2011;22;12583;COA0541
05/04/2011;20;12091;DBL5929
05/04/2011;20;11682;DBL5418
05/04/2011;21;21378;DBL5478
05/04/2011;21;26863;DBL6290
05/04/2011;21;26335;DPE6609
05/04/2011;21;26172;EQU0500
05/04/2011;22;25795;EQU0231
05/04/2011;22;25326;DBL6280
05/04/2011;22;25326;COA0541
05/04/2011;22;25326;DBL5966
05/04/2011;22;25023;DBL6258
05/04/2011;22;25023;DBL5418
05/04/2011;22;25023;EJV4433
05/04/2011;22;25023;DBL5966
05/04/2011;23;25023;EJV4558
05/04/2011;23;25023;EJV5911
07/04/2011;21;10982;EJV4998
07/04/2011;21;10982;EJV5922
07/04/2011;21;10982;DBL5929
07/04/2011;21;10543;EQU0220
07/04/2011;21;10420;DBL6048
07/04/2011;21;9749;DBL6258
07/04/2011;21;9383;EJV4400
07/04/2011;22;9383;EJV5911
07/04/2011;22;8894;EJV5922
07/04/2011;22;8708;DBL6040
07/04/2011;23;12779;EJV4400
07/04/2011;23;23293;EJV5911
07/04/2011;23;23152;DBL5955
07/04/2011;24;23152;EJV5933
07/04/2011;24;23152;DBL5938
08/04/2011;22;18011;DBL6048
08/04/2011;22;17890;EJV4555
08/04/2011;22;17450;EJV5348
08/04/2011;22;16914;DPE6600
08/04/2011;22;16914;COA0541
08/04/2011;23;16931;DPE6609
08/04/2011;23;16598;EJV5348
08/04/2011;23;16507;DBL6048
08/04/2011;23;16324;EJV4555
08/04/2011;23;16278;DBL6040
11/04/2011;18;17572;DBL5955
11/04/2011;18;17572;DPE6600
11/04/2011;18;17572;DBL6282
11/04/2011;18;17572;DBL5504
11/04/2011;18;17572;EJV4558
11/04/2011;18;17572;EJV5933
11/04/2011;19;17572;DBL5478
11/04/2011;19;17572;DBL6040
11/04/2011;19;17589;DPE6700
11/04/2011;19;17589;DPE6609
11/04/2011;19;17589;DBL6298
11/04/2011;20;17589;EQU0231
11/04/2011;20;17465;EJV4433
11/04/2011;20;17465;DBL6282
11/04/2011;20;17465;EJV4400
12/04/2011;20;15328;DPE6599
12/04/2011;20;15119;DBL6040
12/04/2011;20;15119;DPE6700
12/04/2011;20;15119;EQU0230
12/04/2011;20;15119;DPE6350
12/04/2011;20;15119;DBL6282
12/04/2011;21;14875;EJV5933
12/04/2011;21;14585;DPE6606
12/04/2011;21;14585;DBL6081
12/04/2011;21;14068;DBL5955
12/04/2011;21;14068;DBL6282
12/04/2011;22;14068;EJV4998
12/04/2011;22;14068;DPE6606
12/04/2011;22;14068;EJV4433
12/04/2011;22;13870;EZX9600
12/04/2011;22;13870;EJV5338
12/04/2011;22;18691;EQU0231
12/04/2011;22;18011;EJV4433
12/04/2011;22;18011;EJV4433
12/04/2011;22;18011;DBL6280
12/04/2011;22;17655;EJV5933
12/04/2011;22;17252;DBL6258
12/04/2011;22;16848;DBL5938
12/04/2011;22;16507;DBL6290
13/04/2011;20;14502;DBL5966
13/04/2011;20;14486;DPE6609
13/04/2011;20;14486;EJV4400
13/04/2011;20;14486;EJV5348
13/04/2011;21;13855;DPE6606
13/04/2011;21;12924;DBL6290
13/04/2011;21;12583;DBL6258
13/04/2011;21;12107;EQU0500
13/04/2011;21;11607;DBL6048
13/04/2011;21;11442;EFO4823
13/04/2011;21;11219;EJV4433
13/04/2011;21;10967;EQU0230
13/04/2011;21;10967;EJV5338
14/04/2011;20;18600;DBL5929
14/04/2011;20;17921;DBL6081
14/04/2011;22;16171;DBL6248
14/04/2011;22;16171;EQU0220
14/04/2011;22;16171;DPE6606
14/04/2011;22;16072;EZX9600
14/04/2011;22;16072;EJV4400
14/04/2011;22;16072;DBL6282
14/04/2011;23;15653;DBL5929
14/04/2011;23;15653;COA0541
14/04/2011;23;15653;DBL5928
14/04/2011;23;15607;EJV5070
14/04/2011;23;15246;DBL6282
14/04/2011;23;14997;DBL6280
14/04/2011;23;14997;DBL6248
14/04/2011;23;14997;DBL6258
14/04/2011;24;14997;CVP6990
14/04/2011;24;14997;DPE6700
14/04/2011;24;14814;DBL6280
15/04/2011;22;12156;DBL6349
15/04/2011;22;12156;DBL6290
15/04/2011;22;12156;DBL5938
15/04/2011;22;12156;EQU0230
15/04/2011;22;11966;DPE6606
15/04/2011;22;11966;DBL6290
15/04/2011;22;11831;DBL5504
15/04/2011;22;11771;CVP6990
15/04/2011;23;11329;EJV4558
15/04/2011;23;11329;EQU0844
15/04/2011;23;10893;DBL5418
15/04/2011;23;10685;EJV4555
15/04/2011;26;25417;DBL6258
15/04/2011;26;25404;EJV4400
15/04/2011;26;25404;EJV5933
15/04/2011;26;25404;DKR3745
15/04/2011;26;25404;DBL6280
15/04/2011;26;25404;DBL6349
15/04/2011;26;25134;DBL5929
15/04/2011;26;25134;DBL6081
15/04/2011;27;24784;DBL6081
15/04/2011;27;24149;EJV5338
18/04/2011;23;11281;DPE6609
18/04/2011;23;11281;EQU0844
18/04/2011;23;11281;EQU0231
18/04/2011;24;11297;DBL6290
18/04/2011;24;11190;EQU0230
18/04/2011;24;11190;EJV4400
19/04/2011;23;7888;DBL5928
19/04/2011;23;7679;EQU0231
19/04/2011;23;18857;DBL5955
19/04/2011;23;27199;DPE6600
19/04/2011;24;26863;EJV5922
19/04/2011;24;26863;EJV4400
19/04/2011;24;26863;EJV5070
19/04/2011;24;26863;DBL5938
19/04/2011;25;26451;EJV4555
20/04/2011;23;20924;DBL6298
20/04/2011;23;20924;DBL5504
20/04/2011;23;20690;EJV5338
20/04/2011;23;20615;DBL5929
20/04/2011;23;20335;EJV4558
20/04/2011;24;20335;EJV4567
20/04/2011;24;20033;DBL6282
20/04/2011;24;19756;EQU0844
20/04/2011;24;19756;DBL5966
20/04/2011;24;19606;EQU0231
20/04/2011;24;19160;DPE6599
20/04/2011;25;18676;EJV4558
20/04/2011;25;17237;DKR3745
20/04/2011;25;17237;EFO4823
20/04/2011;25;17237;EJV4998
20/04/2011;25;16766;DBL5966
20/04/2011;25;16766;EJV5911
20/04/2011;25;16171;DBL6081
20/04/2011;25;15943;EJV5911
20/04/2011;25;15760;DBL6040
20/04/2011;26;18766;DPE6700
20/04/2011;26;25944;DBL5929
21/04/2011;22;25689;DBL6349
21/04/2011;23;25469;DBL5418
21/04/2011;23;24650;DPE6700
21/04/2011;23;24650;EJV4400
21/04/2011;23;24650;DBL6081
21/04/2011;23;24650;DPE6600
21/04/2011;24;24353;EJV5922
21/04/2011;24;23971;DBL5929
21/04/2011;24;23018;DBL5478
21/04/2011;24;22942;DBL6258
21/04/2011;24;22942;DPE6600
21/04/2011;25;22673;DBL6081
21/04/2011;25;21530;EJV4558
21/04/2011;25;20834;EJV4998
21/04/2011;26;19666;DPE6609
21/04/2011;26;18540;DPE6600
21/04/2011;26;17055;DPE6606
21/04/2011;26;17055;DBL6081
21/04/2011;26;17055;DPE6600
21/04/2011;26;17055;DBL5418
25/04/2011;21;25312;DBL5478
25/04/2011;21;25312;DBL5938
25/04/2011;21;25312;EJV4555
25/04/2011;21;25312;EQU0500
25/04/2011;21;25312;DBL5504
25/04/2011;21;25312;DKR3745
25/04/2011;21;25312;DBL6298
25/04/2011;21;25312;DBL6081
25/04/2011;21;24943;CVP6990
25/04/2011;21;24890;DBL5955
25/04/2011;21;24890;DPE6600
25/04/2011;22;24890;DBL6290
25/04/2011;22;24903;EJV4433
25/04/2011;22;24903;EJV4567
25/04/2011;22;24903;DBL6290
25/04/2011;22;24903;EFO4823
25/04/2011;22;24903;EJV4567
25/04/2011;22;24903;DBL5418
25/04/2011;22;24903;EJV4558
25/04/2011;22;24903;DPE6606
25/04/2011;22;24636;DBL6298
26/04/2011;20;23585;EJV4567
26/04/2011;20;23585;DPE6609
26/04/2011;20;23585;DBL6282
26/04/2011;20;23585;CVP6990
26/04/2011;20;23585;COA0541
26/04/2011;20;23585;DBL5928
26/04/2011;20;23432;EJV4555
26/04/2011;20;22758;DPE6609
26/04/2011;20;22758;DBL5966
26/04/2011;20;22758;EJV5070
26/04/2011;20;22758;DBL5938
26/04/2011;20;22758;DBL6290
26/04/2011;20;22758;EZX9600
26/04/2011;21;22402;EJV5922
26/04/2011;21;22072;DPE6609
26/04/2011;21;22072;DBL5966
26/04/2011;21;21784;EJV4400
26/04/2011;21;21654;EFO4823
26/04/2011;22;25573;EJV4998
26/04/2011;23;30116;EJV4567
26/04/2011;23;30116;DPE6700
26/04/2011;23;30116;EJV5348
26/04/2011;22;30116;DBL5938
26/04/2011;22;30116;EJV5600
26/04/2011;22;29848;DPE6600
26/04/2011;22;29250;DKR3745
26/04/2011;22;29241;EQU0230
26/04/2011;21;29241;EJV4567
27/04/2011;19;24677;DBL6258
27/04/2011;19;24677;DPE6700
27/04/2011;19;24677;DBL6282
27/04/2011;19;24677;EJV4555
27/04/2011;19;24677;DPE6599
27/04/2011;19;24636;DPE6606
27/04/2011;19;24067;EJV5070
27/04/2011;19;24039;EQU0231
27/04/2011;20;23166;DBL6248
27/04/2011;20;23166;DBL6349
27/04/2011;20;23166;EQU0230
27/04/2011;20;23166;EJV4433
27/04/2011;20;23166;DPE6609
27/04/2011;20;22800;EZX9600
27/04/2011;20;22173;DBL6040
27/04/2011;21;21914;EZX9600
27/04/2011;21;21914;DBL5938
27/04/2011;21;20722;DPE6609
28/04/2011;18;15973;DBL6258
28/04/2011;18;15973;COA0541
28/04/2011;18;15973;DPE6609
28/04/2011;18;15684;DBL6298
28/04/2011;18;15684;DPE6600
28/04/2011;18;15684;DBL5938
28/04/2011;18;15684;DBL6280
28/04/2011;18;15684;DBL6040
28/04/2011;19;15684;EQU0220
28/04/2011;19;15684;DBL6048
28/04/2011;19;15684;DBL6290
28/04/2011;19;15684;EJV4400
28/04/2011;21;30865;EFO4823
28/04/2011;21;30698;DBL6040
28/04/2011;21;29951;EJV4998
28/04/2011;20;29951;EJV4555
28/04/2011;20;29951;DPE6599
29/04/2011;18;26046;EJV4998
29/04/2011;18;26046;DBL5418
29/04/2011;18;26046;EJV4433
29/04/2011;18;26046;DPE6700
29/04/2011;18;26046;EJV4433
29/04/2011;18;26046;DPE6600
29/04/2011;18;26046;EQU0231
29/04/2011;18;25906;DBL6040
29/04/2011;19;25906;DPE6700
29/04/2011;19;25727;DBL5929
29/04/2011;19;25560;DBL6248
29/04/2011;19;25273;DBL6081
29/04/2011;19;25273;EJV5600
29/04/2011;19;25273;DBL6248
29/04/2011;20;25273;DBL6349
29/04/2011;20;25273;DBL5955
02/05/2011;19;13567;DPE6700
02/05/2011;19;13567;DBL6258
02/05/2011;19;13567;DBL6280
02/05/2011;19;13567;DBL6248
02/05/2011;19;13567;DBL6290
02/05/2011;19;13567;EJV5600
02/05/2011;19;13567;EJV5338
02/05/2011;19;13567;DBL6048
02/05/2011;19;13567;DBL5955
02/05/2011;19;13567;DPE6599
02/05/2011;19;13567;DBL5938
02/05/2011;19;13567;DKR3745
02/05/2011;19;13567;DBL5966
02/05/2011;19;13567;DBL5928
02/05/2011;19;13567;DBL6048
02/05/2011;19;13567;EJV4555
02/05/2011;19;13567;EQU0230
02/05/2011;19;13567;EZX9600
02/05/2011;20;13567;EQU0220
02/05/2011;20;13582;DPE6700
02/05/2011;20;13582;DBL6280
02/05/2011;20;13582;EJV4998
02/05/2011;20;13567;DPE6350
02/05/2011;20;13414;DBL5478
03/05/2011;16;11532;EJV4998
03/05/2011;16;10789;DPE6600
03/05/2011;16;10789;DBL6081
03/05/2011;16;10789;EJV4555
03/05/2011;16;10789;EJV5070
03/05/2011;16;10789;DBL6258
03/05/2011;17;10789;EJV5070
03/05/2011;17;10258;EJV5922
03/05/2011;17;10272;EJV4400
03/05/2011;17;10272;DPE6600
03/05/2011;17;10155;EZX9600
03/05/2011;17;10112;EJV4998
03/05/2011;17;10112;DKR3745
03/05/2011;18;10126;DBL5928
03/05/2011;18;24663;DPE6350
03/05/2011;18;24663;EJV4555
04/05/2011;17;19800;DBL6081
04/05/2011;18;18781;EJV5922
04/05/2011;17;18736;DBL6248
04/05/2011;17;18736;DPE6609
04/05/2011;17;18736;DBL5418
04/05/2011;18;18736;EJV5348
04/05/2011;18;17606;EJV5922
04/05/2011;18;17606;DBL6081
04/05/2011;18;17268;EJV4433
04/05/2011;18;17268;DBL6258
04/05/2011;19;16766;DPE6609
04/05/2011;19;16006;DBL6280
04/05/2011;19;15927;EJV5922
04/05/2011;19;15668;DBL6048
04/05/2011;19;15668;DBL5504
04/05/2011;19;15668;DBL6298
04/05/2011;19;15424;EJV5922
04/05/2011;19;15424;DPE6609
04/05/2011;19;15424;DBL6290
04/05/2011;20;14982;DBL6048
04/05/2011;20;14737;DBL6349
04/05/2011;20;14737;DBL6248
04/05/2011;20;14219;EJV5600
05/05/2011;22;22326;COA0541
06/05/2011;19;19501;DBL6258
06/05/2011;19;19224;DBL6081
06/05/2011;19;19224;EJV4998
06/05/2011;19;19224;EJV5911
06/05/2011;20;19224;EZX9600
06/05/2011;20;18630;DPE6350
06/05/2011;20;17480;DBL6349
06/05/2011;21;17161;EJV4998
06/05/2011;21;16979;EQU0500
06/05/2011;21;16979;EJV5600
09/05/2011;19;17606;DBL6282
09/05/2011;20;17606;EZX9600
09/05/2011;20;17606;EJV4400
09/05/2011;20;17606;EJV4400
09/05/2011;20;17606;EJV5911
09/05/2011;20;17606;DBL6258
09/05/2011;20;17606;EQU0231
09/05/2011;20;17606;EJV4555
09/05/2011;20;17606;DBL6081
09/05/2011;21;17606;EJV4400
09/05/2011;21;17606;EZX9600
09/05/2011;21;17606;DBL6298
10/05/2011;19;14737;EJV5922
10/05/2011;19;14737;EQU0230
10/05/2011;19;14737;EQU0231
10/05/2011;19;14737;EQU0844
10/05/2011;19;14737;DBL5929
10/05/2011;19;14502;DBL6258
10/05/2011;20;14502;EQU0230
10/05/2011;20;14404;EJV5348
10/05/2011;20;14404;EJV5922
10/05/2011;21;13613;DPE6600
11/05/2011;19;24340;DBL6081
11/05/2011;20;23971;DBL6081
11/05/2011;20;23669;EQU0220
11/05/2011;22;21304;DPE6599
11/05/2011;22;20142;DBL6248
12/05/2011;20;17040;DBL5955
12/05/2011;20;16799;DBL5478
12/05/2011;21;15714;DBL6349
12/05/2011;22;14453;DBL5955
13/05/2011;20;12221;EZX9600
13/05/2011;22;16088;DBL6048
13/05/2011;23;26410;COA0541
13/05/2011;23;26410;EJV4998
13/05/2011;22;25919;DBL6048
16/05/2011;17;13977;DBL6081
16/05/2011;17;13885;DPE6700
16/05/2011;17;13885;DBL6258
16/05/2011;17;13885;EQU0844
16/05/2011;18;13323;EJV5348
17/05/2011;16;10590;DBL5418
17/05/2011;16;10654;DBL5955
17/05/2011;16;10654;DBL5504
17/05/2011;16;10654;EJV4555
17/05/2011;17;10670;DPE6700
17/05/2011;19;18826;EQU0220
18/05/2011;16;17480;DPE6700
18/05/2011;16;17055;DBL6040
18/05/2011;16;17055;DBL6040
18/05/2011;16;17055;EQU0220
18/05/2011;16;17055;EJV5348
18/05/2011;16;17055;DBL6298
18/05/2011;16;17055;DBL6290
18/05/2011;17;17055;COA0541
18/05/2011;17;17055;DBL5418
18/05/2011;17;17055;DBL5418
18/05/2011;17;17055;DBL5418
18/05/2011;17;16675;EFO4823
18/05/2011;17;16629;DPE6600
18/05/2011;17;15882;DBL6280
18/05/2011;17;15851;DBL6282
19/05/2011;16;12658;DBL5928
19/05/2011;16;12402;EJV5911
19/05/2011;16;12402;EJV4567
19/05/2011;18;22673;EFO4823
19/05/2011;18;25864;EJV4998
19/05/2011;18;23804;EJV5348
20/05/2011;16;21246;DBL6040
20/05/2011;16;21246;EJV4558
20/05/2011;16;20954;DBL5929
20/05/2011;16;20954;DBL6298
20/05/2011;16;20954;EJV4558
20/05/2011;17;20954;EFO4823
20/05/2011;17;20674;DBL6048
20/05/2011;17;20674;EJV4567
20/05/2011;17;20674;EQU0231
20/05/2011;17;20674;DPE6606
20/05/2011;17;20674;EQU0844
23/05/2011;15;21842;EJV5348
23/05/2011;15;21842;DPE6350
23/05/2011;15;21842;DBL6349
23/05/2011;16;21856;CVP6990
23/05/2011;16;21856;DPE6606
23/05/2011;17;21668;DBL6248
23/05/2011;17;21378;DBL5478
23/05/2011;17;21378;EZX9600
24/05/2011;16;16964;CVP6990
24/05/2011;16;16964;DBL5504
24/05/2011;17;16964;EJV5933
24/05/2011;17;16964;EJV4433
24/05/2011;17;16964;DPE6609
24/05/2011;17;16675;EJV5600
25/05/2011;17;14068;EJV4567
25/05/2011;17;13885;EQU0231
25/05/2011;17;13885;EJV5911
25/05/2011;17;13885;DPE6609
25/05/2011;17;13597;EQU0230
25/05/2011;18;12907;DBL5504
25/05/2011;18;12764;EJV4558
25/05/2011;18;12538;EQU0231
25/05/2011;18;12447;EJV4555
25/05/2011;18;12447;EJV5600
25/05/2011;18;12447;DBL5418
27/05/2011;19;14875;EJV4558
27/05/2011;19;14875;EZX9600
27/05/2011;19;14083;DBL5504
27/05/2011;19;13824;DBL6282
27/05/2011;19;13521;EJV5922
27/05/2011;19;13323;DBL6349
27/05/2011;19;13323;DBL5929
27/05/2011;19;12891;COA0541
27/05/2011;19;12891;EJV5348
27/05/2011;19;12891;DBL5929
27/05/2011;20;12891;DBL6282
27/05/2011;20;12891;DBL6048
27/05/2011;20;12891;EQU0231
30/05/2011;12;14068;EJV5348
30/05/2011;12;14068;EQU0500
30/05/2011;12;14068;DPE6599
30/05/2011;12;14068;DBL5928
30/05/2011;13;14068;DBL6290
30/05/2011;13;14068;DBL6258
30/05/2011;13;14068;EJV5338
30/05/2011;13;14068;DBL6298
30/05/2011;13;13931;DBL5928
30/05/2011;14;13778;EFO4823
30/05/2011;14;13778;EJV4558
30/05/2011;14;13597;EJV5911
30/05/2011;14;13369;DBL6048
30/05/2011;20;27135;DBL6258
30/05/2011;20;27135;EJV4400
01/06/2011;15;20065;EJV4555
01/06/2011;14;20065;DBL6048
01/06/2011;15;19052;DBL6349
01/06/2011;17;17055;DPE6609
02/06/2011;15;14387;EJV5933
02/06/2011;16;14068;DBL5418
02/06/2011;16;13916;DBL5955
02/06/2011;15;13840;DBL5504
02/06/2011;16;13399;EQU0220
02/06/2011;16;13112;EJV4567
02/06/2011;16;12251;DPE6700
02/06/2011;17;16171;DBL6280
02/06/2011;18;26335;EFO4823
03/06/2011;16;23446;EJV5070
03/06/2011;16;23166;EZX9600
03/06/2011;16;23166;DBL6280
03/06/2011;16;22687;EJV4400
03/06/2011;16;22687;DBL6248
03/06/2011;16;22687;DPE6609
03/06/2011;16;22530;EJV4558
03/06/2011;17;22530;DBL6298
03/06/2011;17;22530;DPE6700
03/06/2011;17;22530;DPE6599
03/06/2011;17;22530;EJV5933
03/06/2011;17;22530;DPE6599
03/06/2011;17;22373;DBL6081
03/06/2011;17;21625;DBL5938
03/06/2011;17;21625;DPE6599
03/06/2011;17;21625;EQU0844
03/06/2011;18;21625;EJV5338
03/06/2011;18;21625;EQU0220
03/06/2011;18;21625;DBL5929
03/06/2011;18;20954;EJV5338
03/06/2011;18;20954;DBL5966
03/06/2011;18;20954;DBL5955
03/06/2011;18;20954;EJV4555
03/06/2011;18;20954;EJV5600
06/06/2011;12;20081;DBL6040
06/06/2011;12;20081;EJV5922
06/06/2011;12;20081;EJV4998
06/06/2011;12;20081;DBL6290
06/06/2011;13;20081;EJV5922
06/06/2011;13;20081;EJV5348
06/06/2011;13;20097;DBL5938
06/06/2011;13;20097;DPE6606
06/06/2011;13;19800;EQU0230
06/06/2011;14;19800;DPE6599
07/06/2011;15;17252;EQU0230
07/06/2011;15;17252;EJV4400
07/06/2011;17;15927;DBL5478
08/06/2011;14;14068;EJV4400
08/06/2011;14;14068;DPE6609
08/06/2011;14;14068;DPE6609
08/06/2011;14;14068;EJV4555
08/06/2011;14;13840;DBL6349
08/06/2011;16;27752;DBL5478
09/06/2011;13;24425;DBL6048
09/06/2011;13;24353;DBL5504
09/06/2011;13;23944;EJV5338
09/06/2011;14;21871;DBL5929
09/06/2011;14;21871;CVP6990
10/06/2011;14;16538;DPE6599
10/06/2011;13;16446;DBL5955
10/06/2011;13;16446;DBL6248
10/06/2011;14;16446;EJV5338
10/06/2011;14;16446;CVP6990
10/06/2011;14;14997;DBL6282
10/06/2011;14;14068;DPE6599
13/06/2011;13;16553;DBL6040
13/06/2011;13;16553;DPE6606
13/06/2011;16;16553;DBL5938
13/06/2011;17;16370;DBL5504
14/06/2011;15;15104;EJV4400
15/06/2011;15;26778;COA0541
15/06/2011;15;26504;DPE6606
15/06/2011;15;26084;DBL6040
15/06/2011;15;26084;EQU0230
15/06/2011;15;26084;EJV5348
15/06/2011;15;26084;EQU0230
15/06/2011;15;26084;DBL5504
15/06/2011;15;26084;DBL5504
15/06/2011;15;26084;EJV4558
15/06/2011;16;26084;DPE6609
15/06/2011;16;26084;DBL6048
15/06/2011;16;26084;EQU0844
15/06/2011;16;26084;DBL5966
15/06/2011;16;26096;DPE6350
16/06/2011;15;22913;DBL6298
16/06/2011;15;22445;DBL6258
16/06/2011;16;21799;EJV5338
16/06/2011;16;21799;EJV5933
16/06/2011;17;21799;EJV5070
16/06/2011;17;21436;DBL5955
16/06/2011;17;20998;DKR3745
16/06/2011;17;20722;CVP6990
16/06/2011;17;20722;DBL6282
16/06/2011;17;20722;DBL5418
17/06/2011;14;18796;EJV5070
17/06/2011;14;16522;EJV4558
17/06/2011;14;16522;EJV4400
17/06/2011;14;16400;DBL6280
17/06/2011;15;16400;DBL5504
17/06/2011;15;16171;EJV4998
17/06/2011;15;15821;EFO4823
17/06/2011;15;15562;EJV4433
20/06/2011;15;21056;DPE6350
20/06/2011;15;21056;DPE6606
20/06/2011;15;21056;EJV5348
20/06/2011;15;21056;CVP6990
20/06/2011;18;20910;EJV4558
21/06/2011;15;20615;EJV5348
21/06/2011;15;20438;DPE6609
21/06/2011;15;20438;COA0541
21/06/2011;15;20438;EQU0844
21/06/2011;15;20438;DBL6280
21/06/2011;16;20453;DBL6290
21/06/2011;16;20453;DKR3745
21/06/2011;16;20127;EJV4400
21/06/2011;16;20081;EJV4555
21/06/2011;17;20097;EJV4998
22/06/2011;17;16202;DPE6606
22/06/2011;17;15943;CVP6990
22/06/2011;17;15943;EJV4998
22/06/2011;18;15623;DPE6600
24/06/2011;16;16979;DBL6081
24/06/2011;16;16979;DPE6350
24/06/2011;16;16979;DPE6700
24/06/2011;16;16659;DPE6606
24/06/2011;19;16522;DBL6040
24/06/2011;19;15943;DBL6349
27/06/2011;16;25534;COA0541
27/06/2011;16;25430;DBL6040
27/06/2011;14;25404;EQU0500
28/06/2011;9;24012;EFO4823
28/06/2011;10;23460;EJV4567
28/06/2011;10;23460;DBL6040
28/06/2011;10;23460;CVP6990
28/06/2011;10;23460;DBL5478
28/06/2011;10;23138;CVP6990
28/06/2011;11;22430;DBL6282
29/06/2011;12;16832;EQU0230
29/06/2011;13;16477;EJV4433
29/06/2011;14;15262;EJV5911
30/06/2011;14;14068;DBL6298
30/06/2011;15;27305;DBL6290
30/06/2011;15;27305;EJV5933
30/06/2011;15;27305;EJV4558
30/06/2011;16;26619;DPE6599
30/06/2011;16;26619;EJV5070
01/07/2011;17;22958;DBL6349
01/07/2011;17;22843;DPE6600
01/07/2011;18;19591;EQU0231
04/07/2011;14;16202;DBL5418
05/07/2011;14;15028;DPE6599
05/07/2011;14;14646;EJV5911
05/07/2011;14;14646;EJV4567
05/07/2011;14;14646;EQU0230
05/07/2011;14;14646;DBL5504
05/07/2011;14;14646;EJV4433
05/07/2011;14;14600;EQU0844
05/07/2011;14;14600;EJV5911
05/07/2011;14;14600;EFO4823
05/07/2011;14;14600;DBL6248
05/07/2011;14;14404;DBL6282
05/07/2011;14;14189;DBL5418
05/07/2011;15;14068;DBL6298
05/07/2011;15;14068;EQU0844
05/07/2011;15;14068;EJV5933
05/07/2011;15;14068;DPE6350
05/07/2011;15;14068;DBL5928
05/07/2011;15;14068;DBL6349
05/07/2011;15;14068;EJV5348
05/07/2011;15;13931;EJV5911
05/07/2011;15;13931;DBL6282
06/07/2011;14;11996;DBL5929
06/07/2011;14;11547;DPE6609
06/07/2011;14;11547;DBL6258
07/07/2011;16;19984;EJV4998
07/07/2011;16;19546;EJV5338
07/07/2011;16;18917;EZX9600
07/07/2011;18;26491;EJV4558
08/07/2011;13;23180;DBL5504
08/07/2011;13;23180;EJV4400
08/07/2011;13;23180;DBL5929
08/07/2011;13;23180;EJV5348
08/07/2011;13;23180;DBL5955
08/07/2011;13;23138;DPE6609
08/07/2011;14;22218;DBL6040
08/07/2011;14;22086;DBL5955
08/07/2011;14;22086;EFO4823
08/07/2011;14;22086;DBL5418
11/07/2011;14;21594;DPE6599
11/07/2011;14;21594;EJV4433
12/07/2011;16;19397;DPE6609
12/07/2011;17;18902;EJV4558
12/07/2011;18;17009;DBL5478
12/07/2011;18;16979;EQU0220
12/07/2011;18;16979;DBL5938
13/07/2011;17;14068;DBL5478
13/07/2011;17;14068;DPE6600
14/07/2011;18;21914;EJV4558
14/07/2011;18;21027;EJV5911
14/07/2011;18;21041;DBL6290
14/07/2011;18;21041;EJV4998
14/07/2011;18;21041;DPE6599
14/07/2011;18;21041;DBL6040
14/07/2011;18;21041;DBL6248
14/07/2011;19;21041;EQU0844
14/07/2011;19;20802;EJV4998
14/07/2011;19;20527;EJV5911
14/07/2011;19;20216;EQU0500
14/07/2011;19;20216;DKR3745
14/07/2011;19;20216;DBL6248
14/07/2011;20;20216;EJV4998
14/07/2011;20;20216;EJV4567
14/07/2011;20;19984;EQU0500
14/07/2011;20;19984;EJV5348
14/07/2011;20;19591;EJV4567
14/07/2011;20;19606;DPE6606
14/07/2011;20;19606;EJV5933
14/07/2011;20;19606;EQU0231
14/07/2011;21;19606;DBL5504
15/07/2011;17;18796;DBL6298
15/07/2011;17;16964;DBL6248
15/07/2011;17;16964;EJV5600
15/07/2011;17;16964;DPE6606
15/07/2011;17;16964;EJV5922
15/07/2011;17;16964;DPE6609
15/07/2011;18;16979;DBL5938
15/07/2011;18;16964;EJV5070
15/07/2011;18;16964;DBL6248
15/07/2011;18;16979;EJV5070
15/07/2011;19;16979;EJV5070
15/07/2011;19;16964;DPE6606
18/07/2011;17;19741;EQU0220
18/07/2011;17;19741;DPE6606
18/07/2011;17;19741;COA0541
18/07/2011;17;19741;DPE6609
18/07/2011;17;19741;DBL6280
18/07/2011;18;19052;DBL6349
18/07/2011;18;19052;EJV5933
18/07/2011;19;19052;DBL6258
18/07/2011;19;19052;EJV4558
18/07/2011;19;19052;CVP6990
18/07/2011;19;19052;DBL6349
18/07/2011;19;18857;EFO4823
18/07/2011;19;16964;DPE6606
18/07/2011;19;16964;EQU0230
19/07/2011;17;16232;EZX9600
19/07/2011;17;16232;DBL6040
19/07/2011;17;16232;EZX9600
19/07/2011;17;16232;EJV4433
19/07/2011;18;16232;DPE6599
19/07/2011;18;16202;DPE6606
19/07/2011;18;16202;EQU0500
19/07/2011;18;16202;EJV5348
